back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge,total-events,unique-locations,active-location-ratio,private-to-public-ratio,location-entropy,location-dominance-ratio,back-and-forth-count,num-transitions,back-door-count-max,back-door-count-mean,back-door-count-std,back-door-count-sum,bathroom-count-max,bathroom-count-mean,bathroom-count-std,bathroom-count-sum,bedroom-count-max,bedroom-count-mean,bedroom-count-std,bedroom-count-sum,fridge-door-count-max,fridge-door-count-mean,fridge-door-count-std,fridge-door-count-sum,front-door-count-max,front-door-count-mean,front-door-count-std,front-door-count-sum,hallway-count-max,hallway-count-mean,hallway-count-std,hallway-count-sum,kitchen-count-max,kitchen-count-mean,kitchen-count-std,kitchen-count-sum,lounge-count-max,lounge-count-mean,lounge-count-std,lounge-count-sum
0.0,28.0,35.0,11.0,60.0,72.0,54.0,62.0,322.0,7.0,0.875,0.3351,2.6453,0.2236,42.0,249.0,2.2866,0.1733,0.5397,4.1585,10.0,1.1667,2.6155,28.0,16.0,1.4583,3.5384,35.0,8.0,0.4583,1.7189,11.0,28.0,2.5,6.4133,60.0,17.0,3.0,5.5795,72.0,20.0,2.25,5.0152,54.0,21.0,2.5833,5.6021,62.0
0.0,7.0,9.0,4.0,32.0,57.0,68.0,31.0,208.0,7.0,0.875,0.1026,2.3342,0.3269,30.0,149.0,2.2866,0.1733,0.5397,4.1585,3.0,0.2917,0.7506,7.0,3.0,0.375,0.8242,9.0,4.0,0.1667,0.8165,4.0,10.0,1.3333,2.7452,32.0,15.0,2.375,4.595,57.0,17.0,2.8333,5.4026,68.0,9.0,1.2917,2.5277,31.0
0.0,8.0,5.0,0.0,12.0,25.0,22.0,37.0,109.0,6.0,0.75,0.1548,2.3133,0.3394,8.0,77.0,2.2866,0.1733,0.5397,4.1585,3.0,0.3333,0.7614,8.0,1.0,0.2083,0.4149,5.0,0.0,0.0,0.0,0.0,4.0,0.5,1.2158,12.0,7.0,1.0417,2.0532,25.0,11.0,0.9167,2.4122,22.0,9.0,1.5417,2.9632,37.0
0.0,6.0,54.0,0.0,8.0,17.0,8.0,6.0,99.0,6.0,0.75,1.9355,1.9903,0.5455,3.0,43.0,2.4881,0.1902,0.5939,4.5655,2.0,0.25,0.6079,6.0,17.0,2.25,4.5612,54.0,0.0,0.0,0.0,0.0,6.0,0.3333,1.274,8.0,7.0,0.7083,1.6011,17.0,7.0,0.3333,1.4346,8.0,3.0,0.25,0.7372,6.0
0.0,22.0,35.0,4.0,24.0,44.0,29.0,21.0,179.0,7.0,0.875,0.6064,2.629,0.2458,20.0,132.0,2.4881,0.1902,0.5939,4.5655,11.0,0.9167,2.7174,22.0,12.0,1.4583,3.1757,35.0,2.0,0.1667,0.5647,4.0,14.0,1.0,3.0645,24.0,20.0,1.8333,4.9402,44.0,13.0,1.2083,3.2834,29.0,7.0,0.875,2.2518,21.0
0.0,12.0,21.0,6.0,12.0,35.0,22.0,22.0,130.0,7.0,0.875,0.4177,2.6414,0.2692,15.0,110.0,2.4881,0.1902,0.5939,4.5655,6.0,0.5,1.5604,12.0,11.0,0.875,2.8332,21.0,2.0,0.25,0.6757,6.0,6.0,0.5,1.4744,12.0,18.0,1.4583,4.4622,35.0,10.0,0.9167,2.5862,22.0,15.0,0.9167,3.1885,22.0
0.0,5.0,5.0,4.0,8.0,14.0,5.0,26.0,67.0,7.0,0.875,0.2222,2.449,0.3881,6.0,44.0,2.4881,0.1902,0.5939,4.5655,3.0,0.2083,0.658,5.0,2.0,0.2083,0.5882,5.0,3.0,0.1667,0.637,4.0,6.0,0.3333,1.274,8.0,5.0,0.5833,1.3805,14.0,2.0,0.2083,0.5882,5.0,9.0,1.0833,2.5693,26.0
0.0,6.0,66.0,0.0,16.0,18.0,31.0,4.0,141.0,6.0,0.75,1.3585,2.0681,0.4681,12.0,67.0,2.4431,0.1881,0.5881,4.515,2.0,0.25,0.6079,6.0,19.0,2.75,5.3018,66.0,0.0,0.0,0.0,0.0,6.0,0.6667,1.633,16.0,6.0,0.75,1.6219,18.0,18.0,1.2917,3.7933,31.0,2.0,0.1667,0.4815,4.0
0.0,27.0,45.0,4.0,22.0,41.0,28.0,13.0,180.0,7.0,0.875,0.878,2.5808,0.25,18.0,129.0,2.4431,0.1881,0.5881,4.515,18.0,1.125,3.8143,27.0,20.0,1.875,5.0761,45.0,4.0,0.1667,0.8165,4.0,10.0,0.9167,2.8271,22.0,19.0,1.7083,4.6763,41.0,11.0,1.1667,3.1851,28.0,5.0,0.5417,1.3825,13.0
0.0,0.0,5.0,2.0,24.0,16.0,19.0,10.0,76.0,6.0,0.75,0.1111,2.2798,0.3158,13.0,57.0,2.4431,0.1881,0.5881,4.515,0.0,0.0,0.0,0.0,5.0,0.2083,1.0206,5.0,2.0,0.0833,0.4082,2.0,18.0,1.0,3.8221,24.0,9.0,0.6667,2.2778,16.0,13.0,0.7917,2.8739,19.0,5.0,0.4167,1.4116,10.0
0.0,7.0,13.0,0.0,15.0,39.0,23.0,55.0,152.0,6.0,0.75,0.1709,2.2841,0.3618,18.0,112.0,2.4431,0.1881,0.5881,4.515,3.0,0.2917,0.7506,7.0,7.0,0.5417,1.503,13.0,0.0,0.0,0.0,0.0,7.0,0.625,1.6632,15.0,13.0,1.625,3.2546,39.0,13.0,0.9583,2.7422,23.0,13.0,2.2917,4.2883,55.0
0.0,11.0,47.0,0.0,5.0,17.0,10.0,3.0,93.0,6.0,0.75,1.9333,2.0425,0.5054,6.0,50.0,2.4756,0.1723,0.5621,4.1341,3.0,0.4583,1.0624,11.0,12.0,1.9583,3.8276,47.0,0.0,0.0,0.0,0.0,2.0,0.2083,0.5882,5.0,4.0,0.7083,1.459,17.0,6.0,0.4167,1.3486,10.0,1.0,0.125,0.3378,3.0
0.0,38.0,36.0,0.0,14.0,60.0,45.0,25.0,218.0,6.0,0.75,0.5692,2.4632,0.2752,28.0,177.0,2.4756,0.1723,0.5621,4.1341,15.0,1.5833,4.0208,38.0,14.0,1.5,3.7066,36.0,0.0,0.0,0.0,0.0,6.0,0.5833,1.7173,14.0,23.0,2.5,6.3588,60.0,15.0,1.875,4.8303,45.0,10.0,1.0417,2.7422,25.0
0.0,4.0,11.0,9.0,0.0,8.0,2.0,9.0,43.0,6.0,0.75,0.7895,2.4237,0.2558,10.0,30.0,2.4756,0.1723,0.5621,4.1341,4.0,0.1667,0.8165,4.0,9.0,0.4583,1.8645,11.0,5.0,0.375,1.279,9.0,0.0,0.0,0.0,0.0,5.0,0.3333,1.1672,8.0,2.0,0.0833,0.4082,2.0,5.0,0.375,1.279,9.0
0.0,8.0,26.0,0.0,12.0,31.0,25.0,34.0,136.0,6.0,0.75,0.3778,2.4413,0.25,13.0,97.0,2.4756,0.1723,0.5621,4.1341,3.0,0.3333,0.7614,8.0,16.0,1.0833,3.4252,26.0,0.0,0.0,0.0,0.0,5.0,0.5,1.3188,12.0,7.0,1.2917,2.3862,31.0,5.0,1.0417,1.8761,25.0,8.0,1.4167,2.6361,34.0
0.0,5.0,37.0,0.0,20.0,12.0,17.0,7.0,98.0,6.0,0.75,1.1667,2.2988,0.3776,3.0,47.0,2.7439,0.2096,0.6392,5.0305,1.0,0.2083,0.4149,5.0,11.0,1.5417,3.23,37.0,0.0,0.0,0.0,0.0,8.0,0.8333,1.9486,20.0,4.0,0.5,1.0632,12.0,6.0,0.7083,1.7565,17.0,6.0,0.2917,1.2329,7.0
0.0,1.0,6.0,0.0,0.0,6.0,8.0,3.0,24.0,5.0,0.625,0.4118,2.0944,0.3333,7.0,24.0,2.7439,0.2096,0.6392,5.0305,1.0,0.0417,0.2041,1.0,6.0,0.25,1.2247,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.25,1.2247,6.0,8.0,0.3333,1.633,8.0,3.0,0.125,0.6124,3.0
0.0,16.0,24.0,14.0,14.0,66.0,57.0,55.0,246.0,7.0,0.875,0.2247,2.5359,0.2683,37.0,201.0,2.7439,0.2096,0.6392,5.0305,7.0,0.6667,1.7362,16.0,10.0,1.0,2.4137,24.0,8.0,0.5833,1.8158,14.0,6.0,0.5833,1.5012,14.0,22.0,2.75,5.8403,66.0,20.0,2.375,5.2321,57.0,17.0,2.2917,4.8137,55.0
0.0,11.0,4.0,0.0,16.0,38.0,33.0,41.0,143.0,6.0,0.75,0.1339,2.2955,0.2867,21.0,111.0,2.7439,0.2096,0.6392,5.0305,8.0,0.4583,1.6413,11.0,2.0,0.1667,0.5647,4.0,0.0,0.0,0.0,0.0,10.0,0.6667,2.1803,16.0,17.0,1.5833,3.8325,38.0,19.0,1.375,4.0088,33.0,9.0,1.7083,3.1825,41.0
0.0,5.0,39.0,0.0,8.0,19.0,15.0,17.0,103.0,6.0,0.75,0.8627,2.3123,0.3786,9.0,68.0,2.7256,0.2266,0.6719,5.439,3.0,0.2083,0.658,5.0,13.0,1.625,3.82,39.0,0.0,0.0,0.0,0.0,4.0,0.3333,1.1293,8.0,9.0,0.7917,2.3215,19.0,7.0,0.625,1.974,15.0,8.0,0.7083,2.0532,17.0
0.0,21.0,41.0,6.0,16.0,49.0,50.0,22.0,205.0,7.0,0.875,0.5124,2.573,0.2439,37.0,150.0,2.7256,0.2266,0.6719,5.439,11.0,0.875,2.5076,21.0,13.0,1.7083,3.8615,41.0,4.0,0.25,0.8969,6.0,6.0,0.6667,1.633,16.0,20.0,2.0417,4.9824,49.0,24.0,2.0833,5.5397,50.0,9.0,0.9167,2.0834,22.0
0.0,2.0,4.0,2.0,18.0,11.0,13.0,12.0,62.0,7.0,0.875,0.1667,2.4665,0.2903,4.0,47.0,2.7256,0.2266,0.6719,5.439,2.0,0.0833,0.4082,2.0,2.0,0.1667,0.5647,4.0,2.0,0.0833,0.4082,2.0,12.0,0.75,2.6906,18.0,6.0,0.4583,1.5598,11.0,10.0,0.5417,2.1055,13.0,8.0,0.5,1.7937,12.0
0.0,5.0,10.0,0.0,34.0,28.0,23.0,31.0,131.0,6.0,0.75,0.1829,2.3767,0.2595,12.0,90.0,2.7256,0.2266,0.6719,5.439,3.0,0.2083,0.658,5.0,4.0,0.4167,1.0598,10.0,0.0,0.0,0.0,0.0,11.0,1.4167,3.2157,34.0,10.0,1.1667,2.4964,28.0,12.0,0.9583,2.6454,23.0,12.0,1.2917,2.8511,31.0
0.0,4.0,32.0,0.0,12.0,20.0,15.0,8.0,91.0,6.0,0.75,0.8372,2.3313,0.3516,10.0,55.0,2.7055,0.2111,0.6451,5.0675,2.0,0.1667,0.4815,4.0,12.0,1.3333,3.0024,32.0,0.0,0.0,0.0,0.0,6.0,0.5,1.4446,12.0,7.0,0.8333,1.9035,20.0,7.0,0.625,1.6892,15.0,3.0,0.3333,0.8681,8.0
0.0,16.0,24.0,6.0,28.0,52.0,44.0,28.0,198.0,7.0,0.875,0.3226,2.6021,0.2626,31.0,145.0,2.7055,0.2111,0.6451,5.0675,8.0,0.6667,1.8805,16.0,7.0,1.0,2.1869,24.0,2.0,0.25,0.6757,6.0,14.0,1.1667,3.3837,28.0,15.0,2.1667,4.5076,52.0,18.0,1.8333,5.0447,44.0,11.0,1.1667,3.0024,28.0
0.0,11.0,38.0,6.0,20.0,48.0,30.0,40.0,193.0,7.0,0.875,0.4153,2.5791,0.2487,21.0,146.0,2.7055,0.2111,0.6451,5.0675,4.0,0.4583,1.0624,11.0,21.0,1.5833,4.5101,38.0,6.0,0.25,1.2247,6.0,10.0,0.8333,2.3529,20.0,21.0,2.0,4.8454,48.0,13.0,1.25,3.1931,30.0,11.0,1.6667,3.13,40.0
0.0,3.0,11.0,2.0,4.0,15.0,9.0,25.0,69.0,7.0,0.875,0.2857,2.3978,0.3623,11.0,51.0,2.7055,0.2111,0.6451,5.0675,2.0,0.125,0.4484,3.0,6.0,0.4583,1.5598,11.0,2.0,0.0833,0.4082,2.0,4.0,0.1667,0.8165,4.0,5.0,0.625,1.5829,15.0,4.0,0.375,0.9696,9.0,8.0,1.0417,2.4931,25.0
0.0,6.0,52.0,0.0,16.0,15.0,11.0,7.0,107.0,6.0,0.75,1.7576,2.1411,0.486,3.0,49.0,2.3902,0.171,0.5568,4.1037,2.0,0.25,0.5316,6.0,15.0,2.1667,4.4494,52.0,0.0,0.0,0.0,0.0,12.0,0.6667,2.5481,16.0,5.0,0.625,1.3772,15.0,7.0,0.4583,1.5317,11.0,4.0,0.2917,0.8587,7.0
0.0,27.0,26.0,4.0,16.0,49.0,22.0,26.0,170.0,7.0,0.875,0.5464,2.5974,0.2882,23.0,125.0,2.3902,0.171,0.5568,4.1037,10.0,1.125,2.6096,27.0,6.0,1.0833,2.0412,26.0,2.0,0.1667,0.5647,4.0,8.0,0.6667,1.9262,16.0,12.0,2.0417,3.9834,49.0,9.0,0.9167,2.2634,22.0,10.0,1.0833,2.6361,26.0
0.0,14.0,18.0,8.0,30.0,52.0,44.0,53.0,219.0,7.0,0.875,0.2148,2.5703,0.242,22.0,178.0,2.3902,0.171,0.5568,4.1037,6.0,0.5833,1.5857,14.0,7.0,0.75,1.7998,18.0,4.0,0.3333,0.9631,8.0,16.0,1.25,3.517,30.0,22.0,2.1667,5.1808,52.0,17.0,1.8333,4.1772,44.0,17.0,2.2083,4.8721,53.0
0.0,8.0,2.0,0.0,20.0,23.0,28.0,34.0,115.0,6.0,0.75,0.1176,2.2884,0.2957,7.0,79.0,2.3902,0.171,0.5568,4.1037,2.0,0.3333,0.637,8.0,2.0,0.0833,0.4082,2.0,0.0,0.0,0.0,0.0,7.0,0.8333,1.7856,20.0,8.0,0.9583,2.0319,23.0,13.0,1.1667,2.9142,28.0,10.0,1.4167,2.7649,34.0
0.0,9.0,58.0,0.0,14.0,18.0,13.0,12.0,124.0,6.0,0.75,1.5581,2.214,0.4677,11.0,61.0,2.0417,0.1587,0.4895,3.8095,3.0,0.375,0.7697,9.0,21.0,2.4167,5.2744,58.0,0.0,0.0,0.0,0.0,6.0,0.5833,1.5012,14.0,5.0,0.75,1.4818,18.0,4.0,0.5417,1.2504,13.0,6.0,0.5,1.4446,12.0
0.0,25.0,51.0,10.0,24.0,49.0,25.0,31.0,215.0,7.0,0.875,0.7238,2.6624,0.2372,26.0,161.0,2.0417,0.1587,0.4895,3.8095,10.0,1.0417,2.5619,25.0,16.0,2.125,4.5331,51.0,6.0,0.4167,1.4421,10.0,6.0,1.0,1.956,24.0,19.0,2.0417,4.5729,49.0,9.0,1.0417,2.2933,25.0,18.0,1.2917,3.7704,31.0
0.0,5.0,21.0,4.0,22.0,30.0,36.0,13.0,131.0,7.0,0.875,0.3291,2.519,0.2748,27.0,105.0,2.0417,0.1587,0.4895,3.8095,3.0,0.2083,0.7211,5.0,8.0,0.875,2.3831,21.0,2.0,0.1667,0.5647,4.0,14.0,0.9167,3.2292,22.0,13.0,1.25,3.4922,30.0,21.0,1.5,5.1584,36.0,9.0,0.5417,1.8877,13.0
0.0,8.0,9.0,0.0,22.0,31.0,29.0,28.0,127.0,6.0,0.75,0.1932,2.4241,0.2441,15.0,97.0,2.0417,0.1587,0.4895,3.8095,5.0,0.3333,1.0495,8.0,6.0,0.375,1.279,9.0,0.0,0.0,0.0,0.0,10.0,0.9167,2.8271,22.0,19.0,1.2917,3.9506,31.0,18.0,1.2083,3.7761,29.0,8.0,1.1667,2.3713,28.0
0.0,5.0,47.0,0.0,16.0,18.0,15.0,13.0,114.0,6.0,0.75,1.1304,2.2851,0.4123,5.0,52.0,2.4491,0.1836,0.5744,4.4072,2.0,0.2083,0.5882,5.0,13.0,1.9583,3.9063,47.0,0.0,0.0,0.0,0.0,10.0,0.6667,2.3344,16.0,10.0,0.75,2.2116,18.0,7.0,0.625,1.974,15.0,9.0,0.5417,1.9106,13.0
0.0,16.0,39.0,4.0,18.0,32.0,28.0,16.0,153.0,7.0,0.875,0.7237,2.6051,0.2549,18.0,115.0,2.4491,0.1836,0.5744,4.4072,6.0,0.6667,1.711,16.0,15.0,1.625,3.9322,39.0,4.0,0.1667,0.8165,4.0,8.0,0.75,2.111,18.0,11.0,1.3333,3.2925,32.0,12.0,1.1667,3.0598,28.0,8.0,0.6667,1.9035,16.0
0.0,4.0,11.0,14.0,24.0,37.0,38.0,33.0,161.0,7.0,0.875,0.1389,2.5605,0.236,21.0,113.0,2.4491,0.1836,0.5744,4.4072,2.0,0.1667,0.5647,4.0,4.0,0.4583,1.1025,11.0,6.0,0.5833,1.6129,14.0,12.0,1.0,2.7187,24.0,12.0,1.5417,3.5872,37.0,21.0,1.5833,4.5004,38.0,12.0,1.375,3.076,33.0
0.0,8.0,9.0,0.0,30.0,31.0,28.0,44.0,150.0,6.0,0.75,0.165,2.3746,0.2933,17.0,104.0,2.4491,0.1836,0.5744,4.4072,3.0,0.3333,0.7614,8.0,4.0,0.375,0.9696,9.0,0.0,0.0,0.0,0.0,22.0,1.25,4.4843,30.0,11.0,1.2917,2.7422,31.0,15.0,1.1667,3.3319,28.0,12.0,1.8333,3.5712,44.0
0.0,8.0,50.0,0.0,18.0,25.0,23.0,13.0,137.0,6.0,0.75,0.9508,2.3572,0.365,15.0,84.0,2.2619,0.182,0.549,4.369,2.0,0.3333,0.637,8.0,12.0,2.0833,4.0958,50.0,0.0,0.0,0.0,0.0,8.0,0.75,2.027,18.0,8.0,1.0417,2.1765,25.0,9.0,0.9583,2.5277,23.0,5.0,0.5417,1.4136,13.0
0.0,13.0,32.0,0.0,8.0,21.0,20.0,8.0,102.0,6.0,0.75,0.9184,2.4098,0.3137,16.0,79.0,2.2619,0.182,0.549,4.369,5.0,0.5417,1.3507,13.0,10.0,1.3333,2.7923,32.0,0.0,0.0,0.0,0.0,8.0,0.3333,1.633,8.0,7.0,0.875,1.9182,21.0,10.0,0.8333,2.2586,20.0,4.0,0.3333,0.9168,8.0
0.0,11.0,13.0,0.0,32.0,48.0,38.0,42.0,184.0,6.0,0.75,0.1875,2.4141,0.2609,19.0,134.0,2.2619,0.182,0.549,4.369,5.0,0.4583,1.4136,11.0,8.0,0.5417,1.7932,13.0,0.0,0.0,0.0,0.0,14.0,1.3333,3.266,32.0,11.0,2.0,3.7648,48.0,17.0,1.5833,3.8439,38.0,11.0,1.75,3.5539,42.0
0.0,3.0,5.0,0.0,28.0,22.0,22.0,35.0,115.0,6.0,0.75,0.1013,2.2654,0.3043,14.0,71.0,2.2619,0.182,0.549,4.369,1.0,0.125,0.3378,3.0,4.0,0.2083,0.833,5.0,0.0,0.0,0.0,0.0,14.0,1.1667,3.6792,28.0,7.0,0.9167,2.0834,22.0,12.0,0.9167,2.6361,22.0,7.0,1.4583,2.6699,35.0
0.0,7.0,33.0,0.0,12.0,22.0,10.0,18.0,102.0,6.0,0.75,0.8,2.4026,0.3235,8.0,63.0,2.0833,0.158,0.5006,3.7917,2.0,0.2917,0.6241,7.0,9.0,1.375,2.7946,33.0,0.0,0.0,0.0,0.0,8.0,0.5,1.694,12.0,7.0,0.9167,1.8631,22.0,5.0,0.4167,1.1765,10.0,7.0,0.75,1.8238,18.0
0.0,14.0,67.0,6.0,28.0,37.0,34.0,19.0,205.0,7.0,0.875,0.9,2.5269,0.3268,21.0,127.0,2.0833,0.158,0.5006,3.7917,8.0,0.5833,1.7173,14.0,20.0,2.7917,6.3655,67.0,6.0,0.25,1.2247,6.0,16.0,1.1667,3.5834,28.0,10.0,1.5417,3.1894,37.0,14.0,1.4167,3.5005,34.0,8.0,0.7917,1.9332,19.0
0.0,7.0,6.0,0.0,36.0,17.0,26.0,17.0,109.0,6.0,0.75,0.2167,2.3419,0.3303,6.0,64.0,2.0833,0.158,0.5006,3.7917,3.0,0.2917,0.6903,7.0,3.0,0.25,0.7372,6.0,0.0,0.0,0.0,0.0,16.0,1.5,4.0967,36.0,8.0,0.7083,1.8292,17.0,12.0,1.0833,3.0633,26.0,5.0,0.7083,1.4289,17.0
0.0,6.0,9.0,2.0,34.0,37.0,33.0,54.0,175.0,7.0,0.875,0.121,2.3713,0.3086,17.0,128.0,2.0833,0.158,0.5006,3.7917,3.0,0.25,0.6757,6.0,6.0,0.375,1.279,9.0,2.0,0.0833,0.4082,2.0,14.0,1.4167,3.5621,34.0,11.0,1.5417,3.1482,37.0,12.0,1.375,3.3076,33.0,13.0,2.25,4.152,54.0
0.0,9.0,36.0,0.0,8.0,21.0,15.0,12.0,101.0,6.0,0.75,0.9375,2.376,0.3564,9.0,61.0,2.8452,0.2247,0.688,5.3929,4.0,0.375,0.8754,9.0,12.0,1.5,3.4389,36.0,0.0,0.0,0.0,0.0,6.0,0.3333,1.274,8.0,8.0,0.875,1.9407,21.0,9.0,0.625,1.974,15.0,5.0,0.5,1.3188,12.0
0.0,19.0,31.0,4.0,24.0,40.0,22.0,15.0,155.0,7.0,0.875,0.6494,2.6186,0.2581,24.0,116.0,2.8452,0.2247,0.688,5.3929,7.0,0.7917,1.9556,19.0,10.0,1.2917,2.9706,31.0,2.0,0.1667,0.5647,4.0,12.0,1.0,2.9488,24.0,14.0,1.6667,3.8636,40.0,10.0,0.9167,2.5862,22.0,10.0,0.625,2.0602,15.0
0.0,5.0,9.0,2.0,14.0,17.0,13.0,14.0,74.0,7.0,0.875,0.3182,2.6103,0.2297,8.0,57.0,2.8452,0.2247,0.688,5.3929,4.0,0.2083,0.833,5.0,8.0,0.375,1.6369,9.0,2.0,0.0833,0.4082,2.0,8.0,0.5833,1.9982,14.0,10.0,0.7083,2.4402,17.0,7.0,0.5417,1.8411,13.0,8.0,0.5833,1.9982,14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.8452,0.2247,0.688,5.3929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6.0,39.0,0.0,0.0,10.0,1.0,1.0,57.0,5.0,0.625,3.75,1.3617,0.6842,2.0,21.0,2.1607,0.1654,0.5239,3.9702,3.0,0.25,0.847,6.0,12.0,1.625,3.1734,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4167,1.1765,10.0,1.0,0.0417,0.2041,1.0,1.0,0.0417,0.2041,1.0
0.0,17.0,20.0,2.0,36.0,47.0,38.0,44.0,204.0,7.0,0.875,0.2868,2.5511,0.2304,23.0,152.0,2.1607,0.1654,0.5239,3.9702,8.0,0.7083,1.8053,17.0,6.0,0.8333,1.9262,20.0,2.0,0.0833,0.4082,2.0,16.0,1.5,3.9232,36.0,12.0,1.9583,3.9285,47.0,14.0,1.5833,3.8552,38.0,16.0,1.8333,4.2699,44.0
0.0,16.0,31.0,4.0,28.0,49.0,38.0,45.0,211.0,7.0,0.875,0.3561,2.5938,0.2322,25.0,168.0,2.1607,0.1654,0.5239,3.9702,8.0,0.6667,1.7611,16.0,14.0,1.2917,3.6293,31.0,4.0,0.1667,0.8165,4.0,14.0,1.1667,3.2793,28.0,14.0,2.0417,4.4573,49.0,13.0,1.5833,3.5985,38.0,18.0,1.875,4.2047,45.0
0.0,8.0,4.0,0.0,19.0,27.0,33.0,33.0,124.0,6.0,0.75,0.129,2.325,0.2661,6.0,78.0,2.1607,0.1654,0.5239,3.9702,4.0,0.3333,1.0072,8.0,1.0,0.1667,0.3807,4.0,0.0,0.0,0.0,0.0,12.0,0.7917,2.5018,19.0,11.0,1.125,2.6096,27.0,26.0,1.375,5.29,33.0,8.0,1.375,2.6344,33.0
0.0,6.0,33.0,0.0,14.0,23.0,20.0,18.0,114.0,6.0,0.75,0.6393,2.4398,0.2895,6.0,70.0,2.506,0.1925,0.5935,4.619,2.0,0.25,0.6757,6.0,10.0,1.375,2.7317,33.0,0.0,0.0,0.0,0.0,8.0,0.5833,1.8158,14.0,9.0,0.9583,2.3309,23.0,9.0,0.8333,2.5481,20.0,7.0,0.75,2.0054,18.0
0.0,25.0,43.0,2.0,16.0,55.0,49.0,35.0,225.0,7.0,0.875,0.4892,2.5336,0.2444,25.0,146.0,2.506,0.1925,0.5935,4.619,12.0,1.0417,2.6123,25.0,20.0,1.7917,4.3537,43.0,2.0,0.0833,0.4082,2.0,6.0,0.6667,1.633,16.0,17.0,2.2917,4.7409,55.0,19.0,2.0417,5.0517,49.0,22.0,1.4583,4.7729,35.0
0.0,9.0,6.0,6.0,30.0,41.0,37.0,50.0,179.0,7.0,0.875,0.1172,2.4483,0.2793,22.0,123.0,2.506,0.1925,0.5935,4.619,3.0,0.375,0.8242,9.0,2.0,0.25,0.6079,6.0,2.0,0.25,0.6757,6.0,10.0,1.25,2.9964,30.0,15.0,1.7083,3.8727,41.0,16.0,1.5417,3.9007,37.0,15.0,2.0833,4.1169,50.0
0.0,10.0,17.0,8.0,32.0,43.0,27.0,39.0,176.0,7.0,0.875,0.2477,2.604,0.2443,13.0,126.0,2.506,0.1925,0.5935,4.619,6.0,0.4167,1.316,10.0,11.0,0.7083,2.2933,17.0,4.0,0.3333,0.9631,8.0,26.0,1.3333,5.3297,32.0,22.0,1.7917,4.7638,43.0,11.0,1.125,2.8024,27.0,11.0,1.625,3.5486,39.0
0.0,6.0,44.0,0.0,10.0,16.0,14.0,18.0,108.0,6.0,0.75,1.0417,2.2984,0.4074,7.0,56.0,2.6946,0.2036,0.6387,4.8862,2.0,0.25,0.6757,6.0,14.0,1.8333,3.9416,44.0,0.0,0.0,0.0,0.0,6.0,0.4167,1.4421,10.0,9.0,0.6667,2.0782,16.0,8.0,0.5833,1.9982,14.0,11.0,0.75,2.6085,18.0
0.0,16.0,24.0,6.0,32.0,30.0,28.0,13.0,149.0,7.0,0.875,0.5634,2.659,0.2148,17.0,102.0,2.6946,0.2036,0.6387,4.8862,8.0,0.6667,1.7856,16.0,6.0,1.0,2.0,24.0,4.0,0.25,0.8969,6.0,16.0,1.3333,3.5222,32.0,8.0,1.25,2.4891,30.0,12.0,1.1667,2.9587,28.0,4.0,0.5417,1.1413,13.0
0.0,8.0,17.0,6.0,15.0,29.0,21.0,22.0,118.0,7.0,0.875,0.3472,2.6553,0.2458,12.0,91.0,2.6946,0.2036,0.6387,4.8862,4.0,0.3333,1.0072,8.0,7.0,0.7083,1.8053,17.0,4.0,0.25,0.8969,6.0,11.0,0.625,2.2806,15.0,13.0,1.2083,3.2834,29.0,17.0,0.875,3.4805,21.0,8.0,0.9167,2.3759,22.0
0.0,6.0,5.0,0.0,33.0,34.0,33.0,43.0,154.0,6.0,0.75,0.1,2.2905,0.2792,11.0,107.0,2.6946,0.2036,0.6387,4.8862,2.0,0.25,0.6079,6.0,3.0,0.2083,0.658,5.0,0.0,0.0,0.0,0.0,17.0,1.375,3.9322,33.0,12.0,1.4167,3.1196,34.0,20.0,1.375,4.1995,33.0,14.0,1.7917,3.7876,43.0
0.0,10.0,44.0,0.0,20.0,21.0,21.0,8.0,124.0,6.0,0.75,1.08,2.3707,0.3548,14.0,68.0,2.3413,0.1831,0.5676,4.3952,3.0,0.4167,0.8805,10.0,11.0,1.8333,3.7494,44.0,0.0,0.0,0.0,0.0,8.0,0.8333,2.1196,20.0,6.0,0.875,1.8489,21.0,7.0,0.875,2.1328,21.0,5.0,0.3333,1.0901,8.0
0.0,12.0,38.0,6.0,12.0,25.0,18.0,8.0,119.0,7.0,0.875,0.9804,2.5576,0.3193,13.0,83.0,2.3413,0.1831,0.5676,4.3952,5.0,0.5,1.3188,12.0,13.0,1.5833,3.7174,38.0,6.0,0.25,1.2247,6.0,9.0,0.5,1.865,12.0,12.0,1.0417,2.7581,25.0,8.0,0.75,1.9167,18.0,7.0,0.3333,1.4346,8.0
