id,day,quarter,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
201d8,2019-06-08,00-06,0.0,6.0,6,0.0,0.0,0.0,0.0,0.0
201d8,2019-06-08,06-12,0.0,23.0,20,22.0,6.0,22.0,29.0,5.0
201d8,2019-06-08,12-18,0.0,12.0,13,36.0,5.0,23.0,38.0,37.0
201d8,2019-06-08,18-24,0.0,11.0,11,4.0,0.0,7.0,4.0,9.0
201d8,2019-06-09,00-06,0.0,8.0,8,0.0,0.0,0.0,0.0,0.0
201d8,2019-06-09,06-12,0.0,21.0,20,36.0,0.0,24.0,60.0,13.0
201d8,2019-06-09,12-18,0.0,9.0,9,10.0,0.0,11.0,28.0,13.0
201d8,2019-06-09,18-24,0.0,18.0,16,4.0,0.0,11.0,8.0,9.0
201d8,2019-06-10,00-06,0.0,8.0,7,0.0,0.0,0.0,0.0,0.0
201d8,2019-06-10,06-12,0.0,34.0,34,22.0,4.0,36.0,70.0,26.0
201d8,2019-06-10,12-18,0.0,17.0,16,22.0,10.0,26.0,38.0,31.0
201d8,2019-06-10,18-24,0.0,14.0,14,10.0,0.0,10.0,6.0,11.0
201d8,2019-06-11,00-06,0.0,6.0,5,0.0,0.0,0.0,0.0,0.0
201d8,2019-06-11,06-12,0.0,22.0,19,30.0,4.0,19.0,30.0,11.0
201d8,2019-06-11,12-18,0.0,12.0,9,26.0,6.0,14.0,22.0,15.0
201d8,2019-06-11,18-24,0.0,7.0,8,4.0,0.0,5.0,2.0,5.0
201d8,2019-06-12,00-06,0.0,5.0,5,0.0,0.0,0.0,0.0,0.0
201d8,2019-06-12,06-12,0.0,18.0,15,24.0,2.0,12.0,54.0,18.0
201d8,2019-06-12,12-18,0.0,12.0,10,26.0,0.0,9.0,34.0,9.0
201d8,2019-06-12,18-24,0.0,18.0,14,4.0,0.0,8.0,6.0,10.0
201d8,2019-06-13,00-06,0.0,6.0,6,0.0,0.0,0.0,0.0,0.0
201d8,2019-06-13,06-12,0.0,22.0,24,22.0,4.0,27.0,34.0,6.0
201d8,2019-06-13,12-18,0.0,9.0,9,22.0,2.0,13.0,35.0,13.0
201d8,2019-06-13,18-24,0.0,12.0,11,4.0,0.0,9.0,6.0,8.0
201d8,2019-06-14,00-06,0.0,7.0,9,0.0,0.0,0.0,0.0,0.0
201d8,2019-06-14,06-12,0.0,34.0,33,19.0,0.0,20.0,40.0,7.0
201d8,2019-06-14,12-18,0.0,10.0,8,19.0,2.0,14.0,23.0,9.0
201d8,2019-06-14,18-24,0.0,19.0,16,4.0,0.0,13.0,8.0,10.0
201d8,2019-06-15,00-06,0.0,4.0,4,0.0,0.0,0.0,0.0,0.0
201d8,2019-06-15,06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
201d8,2019-06-15,12-18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
201d8,2019-06-17,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
201d8,2019-06-17,06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
201d8,2019-06-17,12-18,6.0,12.0,11,14.0,4.0,15.0,17.0,14.0
201d8,2019-06-17,18-24,3.0,13.0,15,2.0,0.0,10.0,15.0,11.0
201d8,2019-06-18,00-06,0.0,6.0,6,0.0,0.0,0.0,0.0,0.0
201d8,2019-06-18,06-12,0.0,17.0,16,30.0,4.0,16.0,40.0,4.0
201d8,2019-06-18,12-18,0.0,20.0,14,24.0,2.0,17.0,53.0,15.0
201d8,2019-06-18,18-24,0.0,14.0,12,4.0,0.0,10.0,4.0,9.0
201d8,2019-06-19,00-06,0.0,8.0,8,0.0,0.0,0.0,0.0,0.0
201d8,2019-06-19,06-12,0.0,15.0,17,42.0,0.0,13.0,69.0,18.0
201d8,2019-06-19,12-18,0.0,8.0,7,21.0,4.0,9.0,29.0,6.0
201d8,2019-06-19,18-24,0.0,18.0,18,13.0,6.0,24.0,19.0,22.0
201d8,2019-06-20,00-06,0.0,7.0,9,0.0,0.0,0.0,0.0,0.0
201d8,2019-06-20,06-12,0.0,30.0,32,38.0,0.0,25.0,35.0,11.0
201d8,2019-06-20,12-18,0.0,9.0,8,22.0,2.0,11.0,24.0,9.0
201d8,2019-06-20,18-24,0.0,14.0,15,4.0,0.0,14.0,8.0,13.0
201d8,2019-06-21,00-06,0.0,7.0,7,0.0,0.0,0.0,0.0,0.0
201d8,2019-06-21,06-12,0.0,29.0,26,34.0,0.0,23.0,49.0,8.0
201d8,2019-06-21,12-18,0.0,15.0,13,22.0,2.0,19.0,30.0,12.0
201d8,2019-06-21,18-24,0.0,16.0,15,4.0,0.0,15.0,8.0,7.0
201d8,2019-06-22,00-06,0.0,5.0,5,0.0,0.0,0.0,0.0,0.0
201d8,2019-06-22,06-12,0.0,18.0,20,27.0,4.0,19.0,43.0,6.0
201d8,2019-06-22,12-18,0.0,7.0,7,29.0,2.0,9.0,35.0,10.0
201d8,2019-06-22,18-24,0.0,10.0,11,2.0,0.0,7.0,2.0,7.0
201d8,2019-06-23,00-06,0.0,3.0,5,0.0,0.0,1.0,0.0,0.0
201d8,2019-06-23,06-12,0.0,21.0,23,44.0,4.0,30.0,66.0,22.0
201d8,2019-06-23,12-18,0.0,11.0,10,30.0,8.0,25.0,59.0,24.0
201d8,2019-06-23,18-24,0.0,13.0,11,4.0,0.0,11.0,12.0,18.0
201d8,2019-06-24,00-06,0.0,5.0,5,0.0,0.0,0.0,0.0,0.0
201d8,2019-06-24,06-12,0.0,31.0,28,40.0,6.0,39.0,62.0,22.0
201d8,2019-06-24,12-18,0.0,12.0,9,28.0,4.0,26.0,52.0,17.0
201d8,2019-06-24,18-24,0.0,17.0,18,6.0,0.0,36.0,9.0,25.0
201d8,2019-06-25,00-06,0.0,8.0,7,0.0,0.0,4.0,0.0,0.0
201d8,2019-06-25,06-12,0.0,35.0,25,13.0,12.0,44.0,43.0,21.0
201d8,2019-06-25,12-18,0.0,20.0,18,51.0,12.0,36.0,49.0,39.0
201d8,2019-06-25,18-24,0.0,12.0,13,14.0,0.0,25.0,18.0,31.0
201d8,2019-06-26,00-06,0.0,6.0,6,0.0,0.0,4.0,0.0,0.0
201d8,2019-06-26,06-12,0.0,23.0,18,44.0,10.0,39.0,59.0,25.0
201d8,2019-06-26,12-18,0.0,5.0,6,20.0,4.0,27.0,34.0,25.0
201d8,2019-06-26,18-24,0.0,13.0,11,4.0,0.0,25.0,15.0,21.0
201d8,2019-06-27,00-06,0.0,6.0,5,0.0,0.0,4.0,0.0,0.0
201d8,2019-06-27,06-12,0.0,25.0,26,50.0,5.0,44.0,65.0,33.0
201d8,2019-06-27,12-18,0.0,17.0,13,30.0,5.0,27.0,34.0,25.0
201d8,2019-06-27,18-24,0.0,13.0,12,4.0,2.0,13.0,5.0,11.0
201d8,2019-06-28,00-06,0.0,8.0,8,0.0,0.0,4.0,0.0,0.0
201d8,2019-06-28,06-12,0.0,29.0,26,16.0,7.0,47.0,39.0,37.0
201d8,2019-06-28,12-18,0.0,7.0,14,22.0,4.0,31.0,33.0,18.0
201d8,2019-06-28,18-24,0.0,0.0,20,8.0,0.0,36.0,12.0,25.0
201d8,2019-06-29,00-06,0.0,0.0,7,0.0,0.0,4.0,0.0,0.0
201d8,2019-06-29,06-12,0.0,0.0,54,14.0,6.0,73.0,39.0,21.0
201d8,2019-06-29,12-18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
201d8,2019-06-29,18-24,0.0,0.0,12,8.0,4.0,21.0,14.0,6.0
201d8,2019-06-30,00-06,0.0,0.0,2,0.0,0.0,10.0,1.0,0.0
201d8,2019-06-30,06-12,0.0,0.0,29,18.0,6.0,37.0,37.0,13.0
201d8,2019-06-30,12-18,0.0,0.0,12,22.0,4.0,17.0,28.0,18.0
28710,2019-05-16,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
28710,2019-05-16,06-12,14.0,5.0,8,14.0,3.0,15.0,20.0,16.0
28710,2019-05-16,12-18,23.0,7.0,9,20.0,19.0,67.0,67.0,64.0
28710,2019-05-16,18-24,23.0,13.0,21,8.0,8.0,31.0,27.0,27.0
28710,2019-05-17,00-06,12.0,5.0,10,6.0,0.0,1.0,4.0,2.0
28710,2019-05-17,06-12,23.0,7.0,6,26.0,20.0,50.0,52.0,43.0
28710,2019-05-17,12-18,16.0,0.0,1,46.0,28.0,68.0,58.0,57.0
28710,2019-05-17,18-24,20.0,7.0,14,12.0,4.0,38.0,41.0,41.0
28710,2019-05-18,00-06,0.0,8.0,2,0.0,0.0,0.0,0.0,0.0
28710,2019-05-18,06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
28710,2019-05-18,12-18,11.0,0.0,0,24.0,0.0,23.0,31.0,27.0
28710,2019-05-18,18-24,20.0,5.0,10,16.0,12.0,42.0,43.0,35.0
28710,2019-05-19,00-06,6.0,11.0,16,0.0,0.0,3.0,6.0,2.0
28710,2019-05-19,06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
28710,2019-05-19,12-18,18.0,8.0,4,8.0,3.0,30.0,28.0,33.0
28710,2019-05-19,18-24,21.0,11.0,22,16.0,29.0,50.0,49.0,40.0
28710,2019-05-20,00-06,0.0,19.0,10,0.0,0.0,0.0,0.0,1.0
28710,2019-05-20,06-12,6.0,7.0,11,12.0,4.0,24.0,18.0,27.0
28710,2019-05-20,12-18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
28710,2019-05-20,18-24,4.0,8.0,6,0.0,0.0,3.0,3.0,2.0
28710,2019-05-21,00-06,0.0,8.0,6,0.0,0.0,1.0,0.0,0.0
28710,2019-05-21,06-12,17.0,17.0,22,30.0,4.0,30.0,35.0,35.0
28710,2019-05-21,12-18,34.0,3.0,3,22.0,16.0,44.0,54.0,25.0
28710,2019-05-21,18-24,20.0,12.0,17,24.0,8.0,44.0,41.0,58.0
28710,2019-05-22,00-06,0.0,16.0,20,0.0,0.0,0.0,0.0,0.0
28710,2019-05-22,06-12,11.0,8.0,10,32.0,10.0,46.0,43.0,35.0
28710,2019-05-22,12-18,26.0,0.0,0,16.0,8.0,35.0,48.0,25.0
28710,2019-05-22,18-24,18.0,16.0,24,24.0,2.0,41.0,41.0,44.0
28710,2019-05-23,00-06,0.0,10.0,6,0.0,0.0,0.0,0.0,0.0
28710,2019-05-23,06-12,5.0,18.0,20,34.0,30.0,36.0,43.0,29.0
28710,2019-05-23,12-18,34.0,6.0,13,44.0,14.0,56.0,69.0,50.0
28710,2019-05-23,18-24,22.0,7.0,18,22.0,10.0,45.0,47.0,53.0
28710,2019-05-24,00-06,0.0,12.0,10,0.0,0.0,2.0,2.0,6.0
28710,2019-05-24,06-12,27.0,5.0,16,18.0,6.0,45.0,46.0,46.0
28710,2019-05-24,12-18,22.0,7.0,15,22.0,12.0,35.0,36.0,41.0
28710,2019-05-24,18-24,14.0,9.0,14,8.0,2.0,27.0,20.0,28.0
28710,2019-05-25,00-06,0.0,8.0,9,0.0,0.0,0.0,0.0,0.0
28710,2019-05-25,06-12,6.0,12.0,13,18.0,6.0,34.0,24.0,26.0
28710,2019-05-25,12-18,20.0,0.0,3,22.0,0.0,28.0,34.0,25.0
28710,2019-05-25,18-24,35.0,6.0,10,16.0,0.0,25.0,36.0,23.0
28710,2019-05-26,00-06,0.0,18.0,4,0.0,0.0,1.0,0.0,0.0
28710,2019-05-26,06-12,10.0,9.0,9,26.0,0.0,22.0,30.0,13.0
28710,2019-05-26,12-18,3.0,4.0,8,5.0,0.0,11.0,9.0,9.0
28710,2019-05-26,18-24,8.0,4.0,16,25.0,0.0,36.0,34.0,42.0
28710,2019-05-27,00-06,0.0,5.0,7,0.0,0.0,2.0,0.0,0.0
28710,2019-05-27,06-12,20.0,8.0,17,24.0,0.0,43.0,50.0,29.0
28710,2019-05-27,12-18,10.0,0.0,2,32.0,0.0,31.0,34.0,22.0
28710,2019-05-27,18-24,21.0,7.0,11,14.0,1.0,35.0,39.0,40.0
28710,2019-05-28,00-06,0.0,23.0,16,0.0,0.0,2.0,2.0,1.0
28710,2019-05-28,06-12,14.0,7.0,16,28.0,13.0,43.0,40.0,43.0
28710,2019-05-28,12-18,24.0,5.0,0,30.0,17.0,48.0,55.0,48.0
28710,2019-05-28,18-24,34.0,10.0,21,16.0,0.0,36.0,46.0,34.0
28710,2019-05-29,00-06,0.0,11.0,6,0.0,0.0,0.0,0.0,0.0
28710,2019-05-29,06-12,8.0,15.0,17,41.0,12.0,37.0,40.0,30.0
28710,2019-05-29,12-18,12.0,0.0,0,27.0,18.0,48.0,52.0,61.0
28710,2019-05-29,18-24,11.0,14.0,19,38.0,0.0,25.0,35.0,42.0
28710,2019-05-30,00-06,0.0,11.0,7,0.0,0.0,0.0,0.0,0.0
28710,2019-05-30,06-12,20.0,7.0,14,26.0,8.0,29.0,40.0,36.0
28710,2019-05-30,12-18,27.0,7.0,13,32.0,19.0,70.0,76.0,54.0
28710,2019-05-30,18-24,12.0,7.0,12,4.0,5.0,22.0,18.0,22.0
28710,2019-05-31,00-06,0.0,21.0,13,6.0,0.0,2.0,6.0,4.0
28710,2019-05-31,06-12,28.0,5.0,12,28.0,15.0,38.0,38.0,46.0
28710,2019-05-31,12-18,19.0,0.0,0,42.0,8.0,30.0,47.0,24.0
28710,2019-05-31,18-24,28.0,11.0,21,20.0,11.0,48.0,49.0,43.0
28710,2019-06-01,00-06,0.0,17.0,16,8.0,0.0,3.0,10.0,5.0
28710,2019-06-01,06-12,24.0,6.0,13,34.0,14.0,49.0,46.0,42.0
28710,2019-06-01,12-18,16.0,0.0,0,6.0,8.0,30.0,17.0,23.0
28710,2019-06-01,18-24,32.0,1.0,11,10.0,2.0,47.0,43.0,42.0
28710,2019-06-02,00-06,0.0,14.0,4,0.0,0.0,2.0,1.0,0.0
28710,2019-06-02,06-12,19.0,2.0,6,24.0,2.0,18.0,25.0,14.0
28710,2019-06-02,12-18,18.0,0.0,4,4.0,10.0,20.0,21.0,24.0
28710,2019-06-02,18-24,9.0,6.0,10,28.0,9.0,33.0,46.0,43.0
28710,2019-06-03,00-06,7.0,22.0,20,4.0,0.0,6.0,11.0,8.0
28710,2019-06-03,06-12,26.0,5.0,8,22.0,28.0,58.0,48.0,59.0
28710,2019-06-03,12-18,22.0,2.0,2,44.0,6.0,36.0,40.0,34.0
28710,2019-06-03,18-24,13.0,6.0,9,6.0,4.0,30.0,26.0,39.0
28710,2019-06-04,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
28710,2019-06-04,06-12,17.0,8.0,9,26.0,12.0,36.0,46.0,33.0
28710,2019-06-04,12-18,10.0,10.0,7,28.0,30.0,56.0,49.0,50.0
28710,2019-06-04,18-24,24.0,17.0,28,20.0,6.0,44.0,44.0,46.0
28710,2019-06-05,00-06,0.0,5.0,4,0.0,0.0,0.0,0.0,0.0
28710,2019-06-05,06-12,10.0,10.0,15,28.0,4.0,27.0,33.0,26.0
28710,2019-06-05,12-18,16.0,3.0,7,24.0,8.0,38.0,31.0,37.0
28710,2019-06-05,18-24,22.0,19.0,16,22.0,6.0,26.0,44.0,35.0
28710,2019-06-06,00-06,0.0,21.0,15,0.0,0.0,0.0,0.0,1.0
28710,2019-06-06,06-12,6.0,2.0,8,14.0,6.0,16.0,15.0,10.0
28710,2019-06-06,12-18,21.0,5.0,6,16.0,10.0,59.0,63.0,40.0
28710,2019-06-06,18-24,18.0,6.0,13,16.0,0.0,31.0,34.0,39.0
28710,2019-06-07,00-06,0.0,12.0,12,0.0,0.0,0.0,0.0,0.0
28710,2019-06-07,06-12,4.0,18.0,20,30.0,6.0,28.0,22.0,34.0
28710,2019-06-07,12-18,15.0,3.0,8,34.0,24.0,47.0,37.0,39.0
28710,2019-06-07,18-24,22.0,15.0,42,26.0,0.0,40.0,46.0,32.0
28710,2019-06-08,00-06,0.0,11.0,25,8.0,0.0,3.0,8.0,3.0
28710,2019-06-08,06-12,11.0,5.0,11,8.0,6.0,18.0,17.0,26.0
28710,2019-06-08,12-18,29.0,0.0,2,36.0,8.0,42.0,47.0,37.0
28710,2019-06-08,18-24,14.0,10.0,12,20.0,0.0,29.0,40.0,35.0
28710,2019-06-09,00-06,0.0,14.0,16,0.0,0.0,1.0,0.0,0.0
28710,2019-06-09,06-12,10.0,4.0,17,26.0,7.0,21.0,28.0,20.0
28710,2019-06-09,12-18,29.0,5.0,2,42.0,5.0,39.0,55.0,16.0
28710,2019-06-09,18-24,0.0,5.0,5,28.0,7.0,44.0,45.0,50.0
28710,2019-06-10,00-06,6.0,31.0,9,4.0,0.0,3.0,5.0,3.0
28710,2019-06-10,06-12,10.0,15.0,23,24.0,10.0,27.0,35.0,21.0
28710,2019-06-10,12-18,6.0,4.0,6,28.0,18.0,49.0,31.0,71.0
28710,2019-06-10,18-24,4.0,5.0,20,36.0,37.0,72.0,44.0,59.0
28710,2019-06-11,00-06,2.0,23.0,25,6.0,0.0,4.0,7.0,6.0
28710,2019-06-11,06-12,11.0,10.0,32,16.0,22.0,37.0,32.0,34.0
28710,2019-06-11,12-18,7.0,4.0,6,16.0,0.0,10.0,23.0,7.0
28710,2019-06-11,18-24,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
28710,2019-06-12,00-06,1.0,8.0,5,0.0,0.0,0.0,0.0,0.0
28710,2019-06-12,06-12,8.0,9.0,18,52.0,6.0,31.0,46.0,25.0
28710,2019-06-12,12-18,8.0,2.0,7,18.0,4.0,22.0,30.0,25.0
28710,2019-06-12,18-24,19.0,8.0,31,14.0,0.0,37.0,48.0,37.0
28710,2019-06-13,00-06,0.0,17.0,29,10.0,0.0,1.0,6.0,2.0
28710,2019-06-13,06-12,16.0,12.0,22,26.0,6.0,26.0,30.0,36.0
28710,2019-06-13,12-18,16.0,1.0,7,10.0,14.0,30.0,32.0,27.0
28710,2019-06-13,18-24,16.0,11.0,24,14.0,0.0,29.0,37.0,28.0
28710,2019-06-14,00-06,0.0,8.0,3,0.0,0.0,2.0,0.0,0.0
28710,2019-06-14,06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
28710,2019-06-14,12-18,24.0,0.0,2,20.0,13.0,41.0,42.0,33.0
28710,2019-06-14,18-24,13.0,10.0,22,28.0,4.0,38.0,40.0,41.0
28710,2019-06-15,00-06,0.0,4.0,4,0.0,0.0,0.0,0.0,0.0
28710,2019-06-15,06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
28710,2019-06-15,12-18,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
28710,2019-06-17,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
28710,2019-06-17,06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
28710,2019-06-17,12-18,18.0,0.0,0,10.0,10.0,23.0,24.0,12.0
28710,2019-06-17,18-24,16.0,3.0,16,14.0,15.0,32.0,38.0,33.0
28710,2019-06-18,00-06,0.0,15.0,11,0.0,0.0,0.0,0.0,0.0
28710,2019-06-18,06-12,6.0,3.0,6,22.0,4.0,17.0,18.0,16.0
28710,2019-06-18,12-18,18.0,0.0,3,14.0,2.0,37.0,39.0,40.0
28710,2019-06-18,18-24,11.0,10.0,20,18.0,0.0,27.0,39.0,29.0
28710,2019-06-19,00-06,0.0,18.0,11,0.0,0.0,2.0,0.0,2.0
28710,2019-06-19,06-12,15.0,3.0,11,4.0,6.0,25.0,16.0,22.0
28710,2019-06-19,12-18,23.0,0.0,0,34.0,29.0,35.0,36.0,23.0
28710,2019-06-19,18-24,20.0,3.0,9,26.0,8.0,34.0,57.0,39.0
28710,2019-06-20,00-06,0.0,6.0,6,0.0,0.0,4.0,0.0,0.0
28710,2019-06-20,06-12,16.0,10.0,25,28.0,2.0,27.0,36.0,23.0
28710,2019-06-20,12-18,8.0,8.0,9,4.0,19.0,50.0,40.0,38.0
28710,2019-06-20,18-24,14.0,5.0,9,18.0,10.0,33.0,27.0,34.0
28710,2019-06-21,00-06,0.0,10.0,5,8.0,0.0,2.0,9.0,6.0
28710,2019-06-21,06-12,20.0,5.0,7,22.0,3.0,26.0,26.0,19.0
28710,2019-06-21,12-18,11.0,8.0,18,16.0,6.0,42.0,49.0,35.0
28710,2019-06-21,18-24,12.0,7.0,18,30.0,7.0,22.0,37.0,28.0
28710,2019-06-22,00-06,0.0,14.0,11,0.0,0.0,0.0,0.0,0.0
28710,2019-06-22,06-12,5.0,14.0,15,32.0,6.0,19.0,25.0,13.0
28710,2019-06-22,12-18,1.0,0.0,2,12.0,0.0,11.0,15.0,10.0
28710,2019-06-22,18-24,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
28710,2019-06-23,00-06,6.0,11.0,23,2.0,0.0,3.0,5.0,7.0
28710,2019-06-23,06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
28710,2019-06-23,12-18,0.0,0.0,0,0.0,0.0,4.0,1.0,4.0
28710,2019-06-23,18-24,7.0,4.0,17,16.0,13.0,38.0,42.0,47.0
28710,2019-06-24,00-06,0.0,14.0,8,0.0,0.0,0.0,0.0,0.0
28710,2019-06-24,06-12,2.0,17.0,37,18.0,2.0,24.0,19.0,23.0
28710,2019-06-24,12-18,26.0,0.0,0,38.0,10.0,45.0,51.0,33.0
28710,2019-06-24,18-24,16.0,13.0,32,20.0,2.0,34.0,36.0,47.0
28710,2019-06-25,00-06,0.0,18.0,19,16.0,0.0,4.0,10.0,7.0
28710,2019-06-25,06-12,20.0,6.0,19,26.0,10.0,53.0,40.0,45.0
28710,2019-06-25,12-18,40.0,3.0,7,26.0,13.0,49.0,39.0,44.0
28710,2019-06-25,18-24,30.0,9.0,21,14.0,0.0,44.0,47.0,52.0
28710,2019-06-26,00-06,0.0,15.0,18,16.0,0.0,5.0,10.0,11.0
28710,2019-06-26,06-12,9.0,5.0,9,17.0,22.0,41.0,49.0,39.0
28710,2019-06-26,12-18,20.0,3.0,3,33.0,5.0,34.0,44.0,29.0
28710,2019-06-26,18-24,27.0,7.0,12,16.0,0.0,26.0,39.0,35.0
28710,2019-06-27,00-06,5.0,18.0,18,10.0,0.0,5.0,10.0,3.0
28710,2019-06-27,06-12,17.0,7.0,27,48.0,8.0,57.0,53.0,54.0
28710,2019-06-27,12-18,17.0,5.0,8,36.0,17.0,51.0,52.0,37.0
28710,2019-06-27,18-24,16.0,0.0,5,12.0,0.0,37.0,33.0,47.0
28710,2019-06-28,00-06,0.0,17.0,15,14.0,0.0,1.0,5.0,2.0
28710,2019-06-28,06-12,14.0,3.0,9,24.0,8.0,28.0,28.0,26.0
28710,2019-06-28,12-18,40.0,1.0,5,12.0,2.0,32.0,43.0,15.0
28710,2019-06-28,18-24,8.0,4.0,13,32.0,0.0,25.0,30.0,33.0
28710,2019-06-29,00-06,6.0,17.0,27,6.0,0.0,5.0,12.0,8.0
28710,2019-06-29,06-12,39.0,3.0,18,28.0,2.0,33.0,32.0,42.0
28710,2019-06-29,12-18,28.0,0.0,0,24.0,2.0,35.0,33.0,31.0
28710,2019-06-29,18-24,10.0,10.0,19,30.0,9.0,37.0,37.0,49.0
28710,2019-06-30,00-06,7.0,18.0,28,10.0,0.0,11.0,13.0,23.0
28710,2019-06-30,06-12,21.0,12.0,21,42.0,2.0,36.0,50.0,39.0
28710,2019-06-30,12-18,10.0,2.0,2,8.0,12.0,29.0,14.0,27.0
2b131,2019-06-26,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2b131,2019-06-26,06-12,6.0,5.0,8,2.0,8.0,11.0,13.0,17.0
2b131,2019-06-26,12-18,22.0,3.0,9,22.0,2.0,30.0,51.0,54.0
2b131,2019-06-26,18-24,28.0,7.0,25,18.0,0.0,22.0,53.0,57.0
2b131,2019-06-27,00-06,0.0,0.0,54,0.0,2.0,1.0,0.0,1.0
2b131,2019-06-27,06-12,13.0,12.0,16,24.0,10.0,20.0,29.0,36.0
2b131,2019-06-27,12-18,15.0,3.0,10,8.0,2.0,21.0,53.0,59.0
2b131,2019-06-27,18-24,23.0,6.0,8,10.0,0.0,12.0,44.0,67.0
2b131,2019-06-28,00-06,3.0,1.0,2,0.0,0.0,1.0,6.0,1.0
2b131,2019-06-28,06-12,21.0,23.0,27,28.0,2.0,11.0,41.0,55.0
2b131,2019-06-28,12-18,8.0,4.0,2,6.0,2.0,9.0,39.0,37.0
2b131,2019-06-28,18-24,36.0,7.0,8,12.0,0.0,18.0,51.0,73.0
2b131,2019-06-29,00-06,1.0,4.0,6,0.0,0.0,4.0,6.0,6.0
2b131,2019-06-29,06-12,27.0,30.0,24,28.0,4.0,36.0,45.0,62.0
2b131,2019-06-29,12-18,4.0,7.0,50,10.0,0.0,20.0,43.0,68.0
2b131,2019-06-29,18-24,2.0,6.0,19,6.0,0.0,24.0,53.0,60.0
2b131,2019-06-30,00-06,0.0,1.0,8,0.0,0.0,0.0,0.0,0.0
2b131,2019-06-30,06-12,2.0,21.0,24,32.0,2.0,21.0,67.0,45.0
2b131,2019-06-30,12-18,7.0,3.0,1,22.0,0.0,25.0,45.0,67.0
2f54b,2019-05-02,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2f54b,2019-05-02,06-12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2f54b,2019-05-02,12-18,11.0,10.0,21,2.0,63.0,14.0,59.0,16.0
2f54b,2019-05-02,18-24,0.0,4.0,9,0.0,2.0,16.0,43.0,19.0
2f54b,2019-05-03,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2f54b,2019-05-03,06-12,2.0,3.0,12,0.0,12.0,16.0,41.0,8.0
2f54b,2019-05-03,12-18,12.0,3.0,9,0.0,15.0,20.0,67.0,15.0
2f54b,2019-05-03,18-24,0.0,7.0,11,0.0,0.0,15.0,68.0,4.0
2f54b,2019-05-04,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2f54b,2019-05-04,06-12,1.0,1.0,22,0.0,38.0,16.0,46.0,4.0
2f54b,2019-05-04,12-18,1.0,0.0,8,0.0,11.0,8.0,90.0,10.0
2f54b,2019-05-04,18-24,0.0,7.0,8,0.0,2.0,19.0,46.0,21.0
2f54b,2019-05-05,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2f54b,2019-05-05,06-12,0.0,4.0,10,0.0,6.0,11.0,46.0,6.0
2f54b,2019-05-05,12-18,0.0,17.0,9,0.0,8.0,20.0,53.0,10.0
2f54b,2019-05-05,18-24,0.0,5.0,12,0.0,4.0,20.0,51.0,13.0
2f54b,2019-05-06,00-06,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0
2f54b,2019-05-06,06-12,0.0,5.0,16,0.0,10.0,19.0,43.0,7.0
2f54b,2019-05-06,12-18,4.0,19.0,15,0.0,21.0,23.0,58.0,15.0
2f54b,2019-05-06,18-24,0.0,12.0,6,0.0,14.0,15.0,33.0,16.0
2f54b,2019-05-07,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2f54b,2019-05-07,06-12,0.0,3.0,9,0.0,19.0,9.0,20.0,9.0
2f54b,2019-05-07,12-18,10.0,7.0,4,0.0,52.0,17.0,45.0,14.0
2f54b,2019-05-07,18-24,0.0,3.0,7,0.0,2.0,20.0,47.0,13.0
2f54b,2019-05-08,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2f54b,2019-05-08,06-12,0.0,6.0,9,0.0,9.0,25.0,41.0,18.0
2f54b,2019-05-08,12-18,0.0,0.0,4,0.0,26.0,17.0,51.0,8.0
2f54b,2019-05-08,18-24,0.0,3.0,5,0.0,11.0,15.0,53.0,10.0
2f54b,2019-05-09,00-06,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2f54b,2019-05-09,06-12,0.0,0.0,12,0.0,16.0,13.0,45.0,4.0
